epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,439.892,0.42899,0.75,1,0.50645,0.000552995,0.000552995,0.000552995
